topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,class_atr
7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,0.018485239,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,0.977822453,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,7.69E-05,positive
0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.109448665,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.033874308,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.851147614,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,positive
8.70E-05,8.70E-05,8.70E-05,8.70E-05,0.105091965,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,0.005987778,0.599593467,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,0.285326791,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,positive
0.054851724,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,0.081013475,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,0.860491391,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,positive
0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.510986417,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.214869271,0.000210526,0.000210526,0.000210526,0.211397908,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.053062193,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,0.000210526,positive
0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.442481346,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.121646305,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.160464338,0.000229885,0.000229885,0.144198611,0.107672689,0.000229885,0.000229885,0.000229885,0.000229885,0.000229885,0.013421769,0.000229885,0.000229885,positive
0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.983666667,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,positive
0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.007684505,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.171002254,0.00010929,0.00010929,0.00010929,0.067450137,0.00010929,0.00010929,0.085619893,0.00010929,0.238597176,0.00010929,0.31113423,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.00010929,0.113812352,positive
0.000176991,0.000176991,0.032584717,0.000176991,0.000176991,0.039668307,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.181388827,0.000176991,0.05953014,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.218076155,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.090494928,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.000176991,0.288004563,0.000176991,0.000176991,0.082818735,0.000176991,positive
9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,0.093231157,9.62E-05,9.62E-05,0.159442383,9.62E-05,0.639489913,9.62E-05,0.10341347,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,positive
0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.066284824,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.191555676,0.731597703,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,0.000224719,positive
0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.298980639,0.00015873,0.097715961,0.00015873,0.00015873,0.00015873,0.00015873,0.094089142,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.00015873,0.501912671,0.00015873,0.00015873,0.00015873,positive
0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.403086158,0.00013986,0.00013986,0.165880087,0.00013986,0.00013986,0.00013986,0.00013986,0.424460328,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,0.00013986,positive
0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.060127667,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.444259048,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.336674677,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.144099897,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,0.000322581,positive
0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.062708447,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.000285714,0.155963916,0.000285714,0.000285714,0.000285714,0.000285714,0.420047108,0.000285714,0.000285714,0.000285714,0.000285714,0.348137671,0.000285714,0.000285714,0.000285714,0.000285714,positive
2.34E-05,2.34E-05,2.34E-05,0.010185541,0.053565538,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,0.021921513,0.524000395,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,0.035684988,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,0.010048886,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,2.34E-05,0.343588465,2.34E-05,2.34E-05,positive
7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,0.737539818,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,0.258710182,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,7.81E-05,positive
0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.053610314,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.571336751,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,0.111861174,0.000307692,0.000307692,0.000307692,0.000307692,0.249037915,0.000307692,0.000307692,0.000307692,0.000307692,0.000307692,positive
0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.798582588,0.000122699,0.000122699,0.031198787,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.164451754,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,0.000122699,positive
0.000151515,0.000151515,0.000151515,0.000151515,0.040207137,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.023216903,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.366738267,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.562867996,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,0.000151515,positive
0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.649192338,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.337286535,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,0.00028169,positive
6.45E-05,6.45E-05,6.45E-05,0.078283694,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,0.152399381,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,0.020415849,6.45E-05,6.45E-05,0.515197748,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,0.04974837,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,0.102593298,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,0.024201499,0.054450483,6.45E-05,positive
0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.301405186,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.000144928,0.691638293,0.000144928,0.000144928,positive
0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.072621281,0.000117647,0.000117647,0.017321273,0.108102144,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.512709309,0.000117647,0.07292672,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.043646137,0.000117647,0.15585353,0.000117647,0.000117647,0.000117647,0.000117647,0.01187843,0.000117647,0.000117647,0.000117647,0.000117647,positive
0.000118343,0.000118343,0.000118343,0.000118343,0.03433503,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.100428611,0.000118343,0.0487073,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.030753396,0.000118343,0.000118343,0.000118343,0.213920801,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.468370146,0.000118343,0.000118343,0.098395959,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,0.000118343,positive
0.025733983,4.72E-05,4.72E-05,4.72E-05,0.019670863,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,0.590273745,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,0.362151598,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,positive
0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.668313599,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.000136054,0.176242084,0.000136054,0.000136054,0.149049759,0.000136054,0.000136054,0.000136054,0.000136054,positive
0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.744269458,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.024860402,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.219811316,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,0.000235294,positive
0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.558774524,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.213033252,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.176534622,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.045178729,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,0.000140845,positive
0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.030643171,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.021900631,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.009512142,0.00017094,0.00017094,0.00017094,0.00017094,0.394219399,0.00017094,0.00017094,0.00017094,0.010813983,0.00017094,0.00017094,0.525389307,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,0.00017094,positive
8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,0.682956502,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,0.312887654,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,8.66E-05,positive
0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.080969374,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.518551632,0.000102041,0.050271592,0.000102041,0.345513525,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,0.000102041,positive
0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.875248819,0.111778208,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,0.00027027,positive
0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.639035779,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.000125786,0.354926485,positive
0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.091644458,0.000147059,0.901296719,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,0.000147059,positive
0.000181818,0.000181818,0.000181818,0.014914967,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.304066632,0.000181818,0.000181818,0.000181818,0.000181818,0.403916949,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.199002571,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.045234245,0.000181818,0.024864637,0.000181818,positive
0.000106952,0.000106952,0.008025834,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.071611757,0.000106952,0.023264368,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.620225601,0.000106952,0.140844339,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.131322218,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,0.000106952,positive
0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.526190387,0.000190476,0.217107343,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.110964942,0.000190476,0.136975423,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,positive
